Image,Label 1 Description,Label 1 Score,Label 1 Topicality,Label 2 Description,Label 2 Score,Label 2 Topicality,Label 3 Description,Label 3 Score,Label 3 Topicality,Label 4 Description,Label 4 Score,Label 4 Topicality,Label 5 Description,Label 5 Score,Label 5 Topicality,Label 6 Description,Label 6 Score,Label 6 Topicality,Label 7 Description,Label 7 Score,Label 7 Topicality,Label 8 Description,Label 8 Score,Label 8 Topicality,Label 9 Description,Label 9 Score,Label 9 Topicality,Label 10 Description,Label 10 Score,Label 10 Topicality
premium-luster-photo-paper-poster-_in_-10x10-transparent-658ac761f025b.jpg,Bird,0.96096253,0.96096253,Beak,0.8937255,0.8937255,Feather,0.82335347,0.82335347,Adaptation,0.7922519,0.7922519,Accipitridae,0.7877755,0.7877755,Falconiformes,0.75916374,0.75916374,Twig,0.74472207,0.74472207,Art,0.73306525,0.73306525,Rectangle,0.71686006,0.71686006,Wing,0.7120272,0.7120272
premium-luster-photo-paper-poster-_in_-10x10-transparent-658450e099465.jpg,Jaw,0.8800896,0.8800896,Gesture,0.85260487,0.85260487,Carnivore,0.81952006,0.81952006,Art,0.7994658,0.7994658,Fang,0.7971806,0.7971806,Adaptation,0.79351884,0.79351884,Happy,0.7811764,0.7811764,Shout,0.68771195,0.68771195,Sky,0.68193793,0.68193793,Wrinkle,0.653771,0.653771
premium-luster-photo-paper-poster-_in_-12x12-transparent-657a8934c1f10.jpg,Toy,0.8910989,0.8910989,Gesture,0.85260236,0.85260236,Bird,0.77515286,0.77515286,Art,0.71966785,0.71966785,Font,0.70152694,0.70152694,Painting,0.68793905,0.68793905,Fictional character,0.6807985,0.6807985,Visual arts,0.6630814,0.6630814,Action figure,0.6302082,0.6302082,Machine,0.62468785,0.62468785
premium-luster-photo-paper-poster-_in_-10x10-transparent-657a01e311d46.jpg,Face,0.98281676,0.98281676,Eyebrow,0.94027555,0.94027555,Eye,0.93469554,0.93469554,Flash photography,0.8829003,0.8829003,Eyelash,0.8772222,0.8772222,Jaw,0.8767665,0.8767665,Headgear,0.8120665,0.8120665,Art,0.8113935,0.8113935,Black hair,0.7742709,0.7742709,Makeover,0.74522424,0.74522424
all-over-print-case-for-airpods-white-airpods-pro-gen1-front-661829f8e106a.jpg,Head,0.9716085,0.9716085,Eye,0.93509406,0.93509406,Flower,0.9262033,0.9262033,Plant,0.9070186,0.9070186,Drinkware,0.8175179,0.8175179,Serveware,0.7814165,0.7814165,Body jewelry,0.7740813,0.7740813,Art,0.75837976,0.75837976,Font,0.73985547,0.73985547,Jewellery,0.73168635,0.73168635
premium-luster-photo-paper-poster-_in_-12x12-transparent-65e1efe5e7aa0.jpg,Plant,0.94813883,0.94813883,Flower,0.90784806,0.90784806,Dress,0.90108967,0.90108967,Sleeve,0.8724498,0.8724498,Branch,0.8698282,0.8698282,Eyelash,0.85868675,0.85868675,Petal,0.82821035,0.82821035,Tree,0.7873939,0.7873939,Pattern,0.7566577,0.7566577,Magenta,0.74177897,0.74177897
white-ceramic-mug-with-color-inside-pink-11-oz-right-66411bb510f95.jpg,Tableware,0.9687445,0.9687445,Plant,0.9492843,0.9492843,Drinkware,0.9454309,0.9454309,Coffee cup,0.93723315,0.93723315,Dishware,0.93546855,0.93546855,Product,0.9077083,0.9077083,Cup,0.90215033,0.90215033,Serveware,0.86868644,0.86868644,Porcelain,0.83678967,0.83678967,Font,0.8202323,0.8202323
yoga-mat-white-front-65dc6defcffba.jpg,Smile,0.9594834,0.9594834,Arm,0.9450177,0.9450177,Human body,0.8837669,0.8837669,Sleeve,0.87244964,0.87244964,Waist,0.85986006,0.85986006,Knee,0.8509348,0.8509348,Thigh,0.84672153,0.84672153,Elbow,0.7840278,0.7840278,Fashion model,0.7477489,0.7477489,Human leg,0.7369882,0.7369882
premium-luster-photo-paper-poster-_in_-12x12-transparent-65840618aa6ed.jpg,Sleeve,0.8393696,0.8393696,Picture frame,0.8331586,0.8331586,Art,0.82944554,0.82944554,Painting,0.78324246,0.78324246,Plant,0.7357992,0.7357992,Illustration,0.6749877,0.6749877,Sitting,0.6744546,0.6744546,Visual arts,0.65939635,0.65939635,Rectangle,0.65801454,0.65801454,Fictional character,0.6333715,0.6333715
premium-luster-photo-paper-poster-_in_-12x12-transparent-6583306d53934.jpg,Butterfly,0.9384754,0.9384754,Pollinator,0.91319895,0.91319895,Arthropod,0.8869919,0.8869919,Insect,0.87211853,0.87211853,Art,0.82552737,0.82552737,Painting,0.79316527,0.79316527,Moths and butterflies,0.7702522,0.7702522,Illustration,0.6885996,0.6885996,Visual arts,0.68080205,0.68080205,Room,0.6349887,0.6349887
premium-luster-photo-paper-poster-_in_-10x10-transparent-6584001683323.jpg,Footwear,0.98058206,0.98058206,Bicycle,0.9797711,0.9797711,Wheel,0.9726735,0.9726735,Tire,0.9684092,0.9684092,Bicycles--Equipment and supplies,0.96569335,0.96569335,Shorts,0.94722426,0.94722426,Shoe,0.94562215,0.94562215,Bicycle frame,0.93635875,0.93635875,Bicycle wheel,0.9293821,0.9293821,Vehicle,0.9105965,0.9105965
premium-luster-photo-paper-poster-_in_-16x16-transparent-657a8a4e695e4.jpg,Picture frame,0.9423491,0.9423491,Gesture,0.85260487,0.85260487,Art,0.8329595,0.8329595,Font,0.80335027,0.80335027,Balloon,0.7858251,0.7858251,Rectangle,0.76946205,0.76946205,Plant,0.74489164,0.74489164,Event,0.7430545,0.7430545,Painting,0.68558115,0.68558115,Visual arts,0.67748064,0.67748064
white-ceramic-mug-with-color-inside-green-11-oz-left-66411bb511233.jpg,Tableware,0.97253597,0.97253597,Plant,0.95121646,0.95121646,Drinkware,0.93761337,0.93761337,Dishware,0.93118083,0.93118083,Coffee cup,0.9304685,0.9304685,Cup,0.9039169,0.9039169,Serveware,0.86718637,0.86718637,Rectangle,0.8373317,0.8373317,Porcelain,0.8338369,0.8338369,Font,0.8165654,0.8165654
greeting-card-4x6-front-65b80cff671de.jpg,Rectangle,0.81873244,0.81873244,Font,0.7805157,0.7805157,Suit,0.7683775,0.7683775,Book,0.701946,0.701946,Formal wear,0.6740809,0.6740809,Graphics,0.65466076,0.65466076,Paper product,0.6480248,0.6480248,Paper,0.636418,0.636418,Logo,0.6298614,0.6298614,Brand,0.627758,0.627758
premium-luster-photo-paper-poster-_in_-16x16-transparent-658338de63c23.jpg,Rectangle,0.8603111,0.8603111,Art,0.8168345,0.8168345,Fawn,0.81530225,0.81530225,Sleeve,0.81463724,0.81463724,Font,0.7300885,0.7300885,Event,0.69717,0.69717,Working animal,0.6861082,0.6861082,Visual arts,0.67274517,0.67274517,Pattern,0.6553725,0.6553725,Paint,0.6365516,0.6365516
premium-luster-photo-paper-poster-_in_-16x16-transparent-658ac786e1274.jpg,Bird,0.9173888,0.9173888,Accipitridae,0.85637873,0.85637873,Sea eagle,0.8330476,0.8330476,Art,0.8315949,0.8315949,Beak,0.8184825,0.8184825,Painting,0.80405194,0.80405194,Feather,0.7859733,0.7859733,Falconiformes,0.774789,0.774789,Bald eagle,0.7337839,0.7337839,Eagle,0.7281781,0.7281781
premium-luster-photo-paper-poster-_in_-12x12-transparent-65e0fd3dc6d9d.jpg,Shirt,0.9405448,0.9405448,Sleeve,0.87145597,0.87145597,Font,0.801579,0.801579,T-shirt,0.7698135,0.7698135,Publication,0.7415954,0.7415954,Advertising,0.6803408,0.6803408,Sports equipment,0.66754377,0.66754377,Paper,0.66544586,0.66544586,Brand,0.6585522,0.6585522,Paper product,0.6507317,0.6507317
yoga-mat-white-front-65dc6daa86652.jpg,Smile,0.95979637,0.95979637,Arm,0.9438631,0.9438631,Sleeve,0.8700727,0.8700727,Thigh,0.85260934,0.85260934,Knee,0.8383966,0.8383966,Elbow,0.7756696,0.7756696,Electric blue,0.7480521,0.7480521,Human leg,0.7418084,0.7418084,Recreation,0.734099,0.734099,Waist,0.7207836,0.7207836
premium-luster-photo-paper-poster-_in_-12x12-transparent-65833d191c9b5.jpg,Rectangle,0.83682376,0.83682376,Art,0.82024074,0.82024074,Font,0.7834849,0.7834849,Flower,0.7434012,0.7434012,Formal wear,0.720421,0.720421,Plant,0.7184807,0.7184807,Pattern,0.7113445,0.7113445,People in nature,0.6858377,0.6858377,Painting,0.6810424,0.6810424,Happy,0.67620516,0.67620516
premium-luster-photo-paper-poster-_in_-12x12-transparent-658ac697537fe.jpg,Wood,0.8670586,0.8670586,Art,0.7396253,0.7396253,Window,0.6879105,0.6879105,Metal,0.6578861,0.6578861,Fashion design,0.65159655,0.65159655,Room,0.646082,0.646082,Comfort,0.62617815,0.62617815,Visual arts,0.6167556,0.6167556,Knee,0.61635494,0.61635494,Hardwood,0.60617536,0.60617536
premium-luster-photo-paper-poster-_in_-18x18-transparent-65788a9959ade.jpg,Cloud,0.961167,0.961167,Sky,0.9290359,0.9290359,Plant,0.90866774,0.90866774,Building,0.90250856,0.90250856,Natural landscape,0.8895443,0.8895443,Landscape,0.78974384,0.78974384,Grass,0.789133,0.789133,Facade,0.70851696,0.70851696,Arch,0.7028823,0.7028823,Fixture,0.69446576,0.69446576
all-over-print-large-tote-bag-w-pocket-black-front-663bcf55024e2.jpg,Bag,0.90658826,0.90658826,Sleeve,0.86110747,0.86110747,Luggage and bags,0.83854455,0.83854455,Material property,0.80128574,0.80128574,Font,0.7631296,0.7631296,Rectangle,0.73686516,0.73686516,Strap,0.72749776,0.72749776,Logo,0.70924985,0.70924985,Electric blue,0.69216424,0.69216424,Fashion accessory,0.67518806,0.67518806
premium-luster-photo-paper-poster-_in_-10x10-transparent-657b7d37a5149.jpg,Eyelash,0.92293364,0.92293364,Gesture,0.8526048,0.8526048,Art,0.8245749,0.8245749,Font,0.76809466,0.76809466,Illustration,0.71203107,0.71203107,Headpiece,0.6926643,0.6926643,Fashion design,0.68877065,0.68877065,Painting,0.6800553,0.6800553,Paint,0.67963576,0.67963576,Visual arts,0.6729327,0.6729327
Skull_3.jpg,Sleeve,0.87059534,0.87059534,Gesture,0.85260487,0.85260487,Font,0.828779,0.828779,Rectangle,0.8047643,0.8047643,Material property,0.8008702,0.8008702,Bag,0.7758029,0.7758029,Electric blue,0.74519724,0.74519724,Logo,0.689904,0.689904,Fashion accessory,0.6763812,0.6763812,Brand,0.6694177,0.6694177
premium-luster-photo-paper-poster-_in_-10x10-transparent-65e0fb62e95c7.jpg,Sleeve,0.8724504,0.8724504,Gesture,0.85260487,0.85260487,Font,0.78472453,0.78472453,T-shirt,0.76056844,0.76056844,Shorts,0.73679394,0.73679394,Poster,0.7126219,0.7126219,Art,0.64456815,0.64456815,Smile,0.6363273,0.6363273,Graphics,0.63593507,0.63593507,Logo,0.6175507,0.6175507
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663bd224712c5.jpg,Rectangle,0.8643778,0.8643778,Font,0.8229609,0.8229609,Material property,0.8018201,0.8018201,Electric blue,0.731931,0.731931,Poster,0.68790674,0.68790674,Paper,0.6693171,0.6693171,Bag,0.6665187,0.6665187,Brand,0.6623368,0.6623368,Logo,0.66117996,0.66117996,Pattern,0.65683573,0.65683573
enhanced-matte-paper-poster-_in_-16x16-transparent-6571f465d76b2.jpg,Flower,0.96254194,0.96254194,Petal,0.8855845,0.8855845,Pink,0.8390941,0.8390941,Plant,0.7906098,0.7906098,Art,0.71064603,0.71064603,Fashion design,0.68252367,0.68252367,Event,0.68036544,0.68036544,Flowering plant,0.66855264,0.66855264,Peach,0.66814655,0.66814655,Magenta,0.65834975,0.65834975
831e141d8ffb1567d74ce53eb82fde8ce39379ebd3f181d0fb1c1ea035309404.jpg,Hand,0.9575869,0.9575869,Arm,0.9427145,0.9427145,Dress,0.9194155,0.9194155,Leg,0.9095059,0.9095059,Purple,0.8830981,0.8830981,Sleeve,0.8724505,0.8724505,Waist,0.85665345,0.85665345,One-piece garment,0.79870373,0.79870373,Fashion design,0.76722616,0.76722616,Formal wear,0.76192755,0.76192755
premium-luster-photo-paper-poster-_in_-16x16-transparent-65788e63872af.jpg,Forehead,0.9846564,0.9846564,Nose,0.98358303,0.98358303,Cheek,0.9790208,0.9790208,Chin,0.96687186,0.96687186,Cloud,0.9453391,0.9453391,Jaw,0.88299435,0.88299435,Sky,0.8618091,0.8618091,Facial hair,0.8344308,0.8344308,Art,0.8190965,0.8190965,Rectangle,0.7696506,0.7696506
all-over-print-case-for-airpods-white-airpods-pro-gen2-right-front-661829f8e151c.jpg,Head,0.9716255,0.9716255,Cap,0.8948935,0.8948935,Headgear,0.8254203,0.8254203,Helmet,0.796057,0.796057,Eyelash,0.7817053,0.7817053,Personal protective equipment,0.71676457,0.71676457,Fashion accessory,0.6761018,0.6761018,Jewellery,0.65527564,0.65527564,Art,0.65128267,0.65128267,Wood,0.6312995,0.6312995
all-over-print-large-tote-bag-w-pocket-black-front-663be3f238a71.jpg,Product,0.9073315,0.9073315,Luggage and bags,0.8785921,0.8785921,Bag,0.87088454,0.87088454,Recipe,0.82641226,0.82641226,Rectangle,0.7904349,0.7904349,Font,0.7048428,0.7048428,Pattern,0.7022312,0.7022312,Peach,0.6940584,0.6940584,Natural material,0.6940151,0.6940151,Fashion accessory,0.6760538,0.6760538
enhanced-matte-paper-poster-_in_-10x10-transparent-6583f2f054297.jpg,Bird,0.9460526,0.9460526,Beak,0.85036314,0.85036314,Painting,0.8021559,0.8021559,Art,0.8019455,0.8019455,Illustration,0.7372401,0.7372401,Songbird,0.7229115,0.7229115,Twig,0.7002013,0.7002013,Drawing,0.6953999,0.6953999,Font,0.6902533,0.6902533,Visual arts,0.6886489,0.6886489
all-over-print-large-tote-bag-w-pocket-yellow-back-663bd4fde6413.jpg,Bat,0.879837,0.879837,Bag,0.8742605,0.8742605,Luggage and bags,0.87271553,0.87271553,Fawn,0.8151318,0.8151318,Art,0.79099095,0.79099095,Sleeve,0.7733594,0.7733594,Font,0.7650334,0.7650334,Sunglasses,0.7414997,0.7414997,Fashion accessory,0.6746546,0.6746546,Shoulder bag,0.66818166,0.66818166
premium-luster-photo-paper-poster-_in_-18x18-transparent-65e0fbc197f4a.jpg,Sleeve,0.8721639,0.8721639,Font,0.80270964,0.80270964,Blazer,0.72925055,0.72925055,Art,0.71494186,0.71494186,Tie,0.6988378,0.6988378,Hat,0.6914292,0.6914292,Electric blue,0.6647581,0.6647581,Graphics,0.655969,0.655969,Suit,0.65097076,0.65097076,Brand,0.6497145,0.6497145
black-glossy-mug-black-11-oz-handle-on-left-65d482894a9e0.jpg,Tableware,0.9635827,0.9635827,Drinkware,0.9419573,0.9419573,Dishware,0.9130808,0.9130808,Cup,0.8894992,0.8894992,Coffee cup,0.88055056,0.88055056,Liquid,0.875443,0.875443,Plant,0.85742164,0.85742164,Serveware,0.8496835,0.8496835,Pottery,0.7971902,0.7971902,Porcelain,0.7612254,0.7612254
greeting-card-4x6-front-65b8f5cdef18c.jpg,Rectangle,0.8761839,0.8761839,Font,0.78646535,0.78646535,Logo,0.6997153,0.6997153,Electric blue,0.67088044,0.67088044,Parallel,0.66904336,0.66904336,Brand,0.6630019,0.6630019,Graphics,0.6446878,0.6446878,Paper product,0.63898945,0.63898945,Book,0.60541934,0.60541934,Packaging and labeling,0.5905842,0.5905842
premium-luster-photo-paper-poster-_in_-14x14-transparent-658d942de2663.jpg,Sleeve,0.8706329,0.8706329,Art,0.8100181,0.8100181,Eyewear,0.79504746,0.79504746,Blazer,0.7669733,0.7669733,Performing arts,0.7622738,0.7622738,Costume hat,0.75470406,0.75470406,Hat,0.7235144,0.7235144,Artist,0.7167352,0.7167352,Moustache,0.7088247,0.7088247,Formal wear,0.7058749,0.7058749
premium-luster-photo-paper-poster-_in_-12x12-transparent-65e1ed0e710b5.jpg,Flower,0.9758882,0.9758882,Plant,0.92061764,0.92061764,Petal,0.9015278,0.9015278,Flower Arranging,0.82374454,0.82374454,Creative arts,0.8104045,0.8104045,Bouquet,0.79325557,0.79325557,Rose,0.7767641,0.7767641,Artificial flower,0.7564851,0.7564851,Art,0.7270322,0.7270322,Cut flowers,0.7222199,0.7222199
premium-luster-photo-paper-poster-_in_-12x12-transparent-657b2265e7769.jpg,Cloud,0.9314584,0.9314584,Sky,0.9004608,0.9004608,Street light,0.89009,0.89009,Rectangle,0.88276976,0.88276976,Natural landscape,0.80759025,0.80759025,Art,0.78822356,0.78822356,Tree,0.78667486,0.78667486,Horizon,0.7860539,0.7860539,Tints and shades,0.773913,0.773913,Landscape,0.76623905,0.76623905
9bac90d31cb0c75338e47e418f11800f3e26709b4fc99b2ad02140e384150930.jpg,Arm,0.94580907,0.94580907,Shoulder,0.94348425,0.94348425,One-piece garment,0.9401035,0.9401035,Dress,0.9059796,0.9059796,Purple,0.9001543,0.9001543,Neck,0.8911601,0.8911601,Human body,0.88499504,0.88499504,Sleeve,0.8724505,0.8724505,Waist,0.86225855,0.86225855,Day dress,0.8588402,0.8588402
premium-luster-photo-paper-poster-_in_-12x12-transparent-657a1077e0ba9.jpg,Art,0.7984611,0.7984611,Knee,0.79038703,0.79038703,Wood,0.7844675,0.7844675,Boot,0.74429846,0.74429846,Painting,0.67266065,0.67266065,Visual arts,0.66386104,0.66386104,Event,0.6595514,0.6595514,Curtain,0.64854246,0.64854246,Performance art,0.6098979,0.6098979,Ball,0.60222405,0.60222405
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663be25e4e5fa.jpg,Gesture,0.85260487,0.85260487,Rectangle,0.8496403,0.8496403,Font,0.8340223,0.8340223,Sleeve,0.80284023,0.80284023,Material property,0.8017722,0.8017722,Bag,0.7648915,0.7648915,Electric blue,0.7388612,0.7388612,Tie,0.6967692,0.6967692,Poster,0.6914319,0.6914319,Logo,0.68192464,0.68192464
premium-luster-photo-paper-poster-_in_-10x10-transparent-658466e8897ff.jpg,Dog,0.9543218,0.9543218,Photograph,0.94254833,0.94254833,Vertebrate,0.91864073,0.91864073,Carnivore,0.8487602,0.8487602,Dog breed,0.8205152,0.8205152,Companion dog,0.7783801,0.7783801,Art,0.7440651,0.7440651,Snapshot,0.74284756,0.74284756,Hat,0.740019,0.740019,Herding dog,0.73699665,0.73699665
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663bd4fde64e8.jpg,Rectangle,0.8687551,0.8687551,Font,0.8161635,0.8161635,Material property,0.80138373,0.80138373,Electric blue,0.74139154,0.74139154,Paper,0.66806847,0.66806847,Pattern,0.6521815,0.6521815,Brand,0.65001523,0.65001523,Logo,0.64254177,0.64254177,Label,0.6341668,0.6341668,Fashion accessory,0.62236106,0.62236106
premium-luster-photo-paper-poster-_in_-18x18-transparent-65e1d2f60c190.jpg,Plant,0.95594287,0.95594287,Flower,0.9342706,0.9342706,Textile,0.8751311,0.8751311,Sleeve,0.87244993,0.87244993,Petal,0.86676383,0.86676383,Pattern,0.75450814,0.75450814,Tree,0.7027303,0.7027303,Floral design,0.698386,0.698386,Visual arts,0.683695,0.683695,Art,0.680021,0.680021
yoga-mat-white-front-663d18bca3aca.jpg,Smile,0.96607625,0.96607625,Arm,0.94337964,0.94337964,Sleeve,0.8724505,0.8724505,Waist,0.871035,0.871035,Thigh,0.8528796,0.8528796,Gesture,0.85260487,0.85260487,Knee,0.8517047,0.8517047,Elbow,0.78865606,0.78865606,Fashion design,0.7792599,0.7792599,Fashion model,0.7475814,0.7475814
premium-luster-photo-paper-poster-_in_-16x16-transparent-657a1077e2d6d.jpg,Art,0.7984611,0.7984611,Knee,0.79038703,0.79038703,Wood,0.7844675,0.7844675,Boot,0.74429846,0.74429846,Painting,0.67266065,0.67266065,Visual arts,0.66386104,0.66386104,Event,0.6595514,0.6595514,Curtain,0.64854246,0.64854246,Performance art,0.6098979,0.6098979,Ball,0.60222405,0.60222405
all-over-print-large-tote-bag-w-pocket-black-front-663bcdd0dd58e.jpg,Sleeve,0.8724505,0.8724505,Bone,0.86044323,0.86044323,Skull,0.8305745,0.8305745,Rectangle,0.7901049,0.7901049,Font,0.7516396,0.7516396,Jewellery,0.7490339,0.7490339,T-shirt,0.7378972,0.7378972,Skeleton,0.7305791,0.7305791,Eyewear,0.69245106,0.69245106,Metal,0.6827851,0.6827851
afd00e1afb1dd006528eab6f362273caa988dd4ea150f51febfd424582d3fcf9.jpg,Luggage and bags,0.8461068,0.8461068,Bag,0.80441076,0.80441076,Electric blue,0.6933646,0.6933646,Fashion accessory,0.672819,0.672819,Font,0.67111284,0.67111284,Rectangle,0.66259235,0.66259235,Baggage,0.64617443,0.64617443,Pattern,0.59608686,0.59608686,Pocket,0.57689226,0.57689226,Leather,0.5735655,0.5735655
enhanced-matte-paper-poster-with-hanger-_in_-black-10x10-front-657219f73955f.jpg,Plant,0.87034845,0.87034845,Art,0.850003,0.850003,Umbrella,0.8373047,0.8373047,Painting,0.78156185,0.78156185,Illustration,0.7103214,0.7103214,Pole,0.7042947,0.7042947,Fashion accessory,0.6674054,0.6674054,Flag,0.6531967,0.6531967,Visual arts,0.6311822,0.6311822,Fictional character,0.6284425,0.6284425
4d853a27d419800df08248f7b53eae12daf5cf199350ac630b9bbe9eec502a05.jpg,Sleeve,0.8721716,0.8721716,Rectangle,0.84658,0.84658,Art,0.83842987,0.83842987,Creative arts,0.8294586,0.8294586,Motif,0.8185035,0.8185035,Pattern,0.7468799,0.7468799,Waist,0.7160873,0.7160873,Magenta,0.69598645,0.69598645,Fashion accessory,0.6740305,0.6740305,Font,0.6515083,0.6515083
premium-luster-photo-paper-poster-_in_-16x16-transparent-658079b018122.jpg,Flower,0.9573855,0.9573855,Plant,0.938376,0.938376,Art,0.82974666,0.82974666,Grass,0.7980091,0.7980091,Font,0.7618002,0.7618002,Grassland,0.76140845,0.76140845,Landscape,0.68272287,0.68272287,Painting,0.6773588,0.6773588,Visual arts,0.66537565,0.66537565,Rectangle,0.61426055,0.61426055
premium-luster-photo-paper-poster-_in_-12x12-transparent-657a01e312d76.jpg,Gesture,0.85260487,0.85260487,Picture frame,0.8432141,0.8432141,Flash photography,0.7997066,0.7997066,Art,0.78920734,0.78920734,Fashion design,0.74069655,0.74069655,Artist,0.70065063,0.70065063,Vintage clothing,0.684216,0.684216,Performing arts,0.68250614,0.68250614,Visual arts,0.6714168,0.6714168,Jewellery,0.6679843,0.6679843
premium-luster-photo-paper-poster-_in_-10x10-transparent-657a8ac810a17.jpg,Photograph,0.94203836,0.94203836,Gesture,0.85260487,0.85260487,Happy,0.85097337,0.85097337,Adaptation,0.79191214,0.79191214,Balloon,0.7785664,0.7785664,Beauty,0.75729907,0.75729907,Snapshot,0.74284786,0.74284786,Event,0.7317748,0.7317748,Fun,0.7263957,0.7263957,Font,0.7243176,0.7243176
premium-luster-photo-paper-poster-_in_-10x10-transparent-65e0fc99aae4e.jpg,Plant,0.87791145,0.87791145,Sleeve,0.8723546,0.8723546,Font,0.8315164,0.8315164,T-shirt,0.7004782,0.7004782,Brand,0.6699701,0.6699701,Advertising,0.66042835,0.66042835,Logo,0.65319335,0.65319335,Machine,0.647692,0.647692,Graphics,0.61631435,0.61631435,Thigh,0.5798092,0.5798092
premium-luster-photo-paper-poster-_in_-10x10-transparent-658ac6c992eae.jpg,Flower,0.97356063,0.97356063,Plant,0.95739514,0.95739514,Bird,0.9352338,0.9352338,Textile,0.87143624,0.87143624,Petal,0.84805703,0.84805703,Art,0.83298403,0.83298403,Painting,0.75425524,0.75425524,Illustration,0.70679694,0.70679694,Flowering plant,0.6868486,0.6868486,Visual arts,0.67719036,0.67719036
premium-luster-photo-paper-poster-_in_-16x16-transparent-65840618ac7a0.jpg,Sleeve,0.8393696,0.8393696,Picture frame,0.8331586,0.8331586,Art,0.82944554,0.82944554,Painting,0.78324246,0.78324246,Plant,0.7357992,0.7357992,Illustration,0.6749877,0.6749877,Sitting,0.6744546,0.6744546,Visual arts,0.65939635,0.65939635,Rectangle,0.65801454,0.65801454,Fictional character,0.6333715,0.6333715
premium-luster-photo-paper-poster-_in_-10x10-transparent-6584662744c1d.jpg,Photograph,0.9420893,0.9420893,Carnivore,0.8861813,0.8861813,Adaptation,0.79339176,0.79339176,Terrestrial animal,0.77836764,0.77836764,Happy,0.7643722,0.7643722,Snapshot,0.74284726,0.74284726,Snout,0.73904717,0.73904717,Monochrome photography,0.70255536,0.70255536,Fur,0.6797893,0.6797893,Canidae,0.66324717,0.66324717
